year,month,day,hour,doy,nee,nee_gf,gpp,gpp_gf,sif
2019,1,21,11.25,21,,0.345575,,0.19916,0.009883218
2019,1,21,12.25,21,,0.338115,,0.204575,0.026795304
2019,1,21,13.25,21,,0.33397,,0.213035,0.023054149
2019,1,21,14.25,21,,0.34313,,0.211525,0.019838356
2019,1,21,15.25,21,,0.34813,,0.21407,-0.000319046
2019,1,21,16.25,21,,0.34333,,0.21225,0.02014819
2019,1,21,17.25,21,,0.38427,,0.15174,
2019,1,21,18.25,21,,0.383485,,0.14962,
2019,1,21,19.25,21,,0.403075,,0.128935,
2019,1,21,20.25,21,,0.40742,,0.117925,
2019,1,21,21.25,21,,0.388515,,0.121665,
2019,1,21,22.25,21,,0.465625,,0.0483485,
2019,1,21,23.25,21,,0.526705,,-0.0171364,
2019,1,22,0.25,22,,0.38951,,0.119684,
2019,1,22,1.25,22,,0.410435,,0.0969745,
2019,1,22,2.25,22,,0.429005,,0.0756875,
2019,1,22,3.25,22,,0.421415,,0.072879,
2019,1,22,4.25,22,,0.41806,,0.0603815,
2019,1,22,5.25,22,,0.416175,,0.067431,
2019,1,22,6.25,22,,0.408295,,0.084181,
2019,1,22,7.25,22,,0.410635,,0.08998,
2019,1,22,8.25,22,,0.409965,,0.097497,
2019,1,22,9.25,22,,0.371095,,0.14539,
2019,1,22,10.25,22,,0.34915,,0.18115,
2019,1,22,11.25,22,,0.342215,,0.200705,0.004428295
2019,1,22,12.25,22,,0.34814,,0.214635,0.015304601
2019,1,22,13.25,22,,0.34339,,0.24262,0.028482378
2019,1,22,14.25,22,,0.33866,,0.255735,0.007544828
2019,1,22,15.25,22,,0.344015,,0.26211,0.015612972
2019,1,22,16.25,22,,0.35533,,0.256705,0.012941119
2019,1,22,17.25,22,,0.377535,,0.231215,
2019,1,22,18.25,22,,0.391705,,0.20155,
2019,1,22,19.25,22,,0.405945,,0.18,
2019,1,22,20.25,22,,0.412425,,0.162365,
2019,1,22,21.25,22,,0.40697,,0.146825,
2019,1,22,22.25,22,,0.401025,,0.137705,
2019,1,22,23.25,22,,0.402265,,0.125075,
2019,1,23,0.25,23,,0.40796,,0.114285,
2019,1,23,1.25,23,,0.38791,,0.124395,
2019,1,23,2.25,23,,0.389495,,0.111335,
2019,1,23,3.25,23,,0.396055,,0.0976815,
2019,1,23,4.25,23,,0.411485,,0.0759375,
2019,1,23,5.25,23,,0.409575,,0.073359,
2019,1,23,6.25,23,,0.379535,,0.0835355,
2019,1,23,7.25,23,,0.385815,,0.056788,
2019,1,23,8.25,23,,0.465245,,-0.0388195,
2019,1,23,9.25,23,,0.377465,,0.03849,
2019,1,23,10.25,23,,0.31099,,0.0939035,
2019,1,23,11.25,23,,0.326155,,0.0499005,0.021478399
2019,1,23,12.25,23,,0.33898,,0.01215495,0.019875451
2019,1,23,13.25,23,,0.338985,,-0.00962005,0.044654595
2019,1,23,14.25,23,,0.372795,,-0.0667665,-0.002028289
2019,1,23,15.25,23,,0.345865,,-0.0517045,0.01509655
2019,1,23,16.25,23,,0.389535,,-0.112756,0.044599949
2019,1,23,17.25,23,,0.38728,,-0.13186,
2019,1,23,18.25,23,,0.37609,,-0.14091,
2019,1,23,19.25,23,,0.43736,,-0.218475,
2019,1,23,20.25,23,,0.416415,,-0.21315,
2019,1,23,21.25,23,,0.40199,,-0.20962,
2019,1,23,22.25,23,,0.42273,,-0.23962,
2019,1,23,23.25,23,,0.426965,,-0.2487,
2019,1,24,0.25,24,,0.397175,,-0.23227,
2019,1,24,1.25,24,,0.471265,,-0.309445,
2019,1,24,2.25,24,,0.426975,,-0.28438,
2019,1,24,3.25,24,,0.42664,,-0.303355,
2019,1,24,4.25,24,,0.416195,,-0.293965,
2019,1,24,5.25,24,,0.412895,,-0.298345,
2019,1,24,6.25,24,,0.40606,,-0.29356,
2019,1,24,7.25,24,,0.38471,,-0.271125,
2019,1,24,8.25,24,,0.37729,,-0.263935,
2019,1,24,9.25,24,,0.36612,,-0.246435,
2019,1,24,10.25,24,,0.368935,,-0.2077,
2019,1,24,11.25,24,,0.34565,,-0.0997565,0.019356078
2019,1,24,12.25,24,,0.35682,,-0.038193,0.016603726
2019,1,24,13.25,24,,0.33826,,0.02688085,0.028624387
2019,1,24,14.25,24,,0.334455,,0.0788205,0.049784228
2019,1,24,15.25,24,,0.338505,,0.0799255,0.040221248
2019,1,24,16.25,24,,0.345865,,0.0794425,0.070548824
2019,1,24,17.25,24,,0.38121,,0.018366,
2019,1,24,18.25,24,,0.39998,,-0.070679,
2019,1,24,19.25,24,,0.40115,,-0.112595,
2019,1,24,20.25,24,,0.391115,,-0.127855,
2019,1,24,21.25,24,,0.39877,,-0.177035,
2019,1,24,22.25,24,,0.41305,,-0.22695,
2019,1,24,23.25,24,,0.41801,,-0.24098,
2019,1,25,0.25,25,,0.41054,,-0.240885,
2019,1,25,1.25,25,,0.40971,,-0.251455,
2019,1,25,2.25,25,,0.40914,,-0.25818,
2019,1,25,3.25,25,,0.40867,,-0.266325,
2019,1,25,4.25,25,,0.413235,,-0.280375,
2019,1,25,5.25,25,,0.41027,,-0.280665,
2019,1,25,6.25,25,,0.410645,,-0.287525,
2019,1,25,7.25,25,,0.398405,,-0.286145,
2019,1,25,8.25,25,,0.39476,,-0.27471,
2019,1,25,9.25,25,,0.37246,,-0.240745,
2019,1,25,10.25,25,,0.36679,,-0.20449,
2019,1,25,11.25,25,,0.34336,,-0.1123725,0.019214425
2019,1,25,12.25,25,,0.34113,,-0.064992,0.01848766
2019,1,25,13.25,25,,0.339625,,-0.02302,0.046784448
2019,1,25,14.25,25,,0.348325,,-0.00884455,0.016643446
2019,1,25,15.25,25,,0.3364,,0.0155185,0.021631839
2019,1,25,16.25,25,,0.356415,,0.00385117,0.010448342
2019,1,25,17.25,25,,0.37157,,-0.0165035,
2019,1,25,18.25,25,,0.387555,,-0.029816,
2019,1,25,19.25,25,,0.399305,,-0.032463,
2019,1,25,20.25,25,,0.397475,,-0.018075,
2019,1,25,21.25,25,,0.4014,,-0.017205,
2019,1,25,22.25,25,,0.403415,,-0.016918,
2019,1,25,23.25,25,,0.42263,,-0.04373975,
2019,1,26,0.25,26,,0.42485,,-0.0605265,
2019,1,26,1.25,26,,0.401795,,-0.0409055,
2019,1,26,2.25,26,,0.39841,,-0.0391955,
2019,1,26,3.25,26,,0.40502,,-0.057482,
2019,1,26,4.25,26,,0.411855,,-0.086467,
2019,1,26,5.25,26,,0.39911,,-0.097456,
2019,1,26,6.25,26,,0.39029,,-0.0943785,
2019,1,26,7.25,26,,0.390305,,-0.1023805,
2019,1,26,8.25,26,,0.37953,,-0.0972745,
2019,1,26,9.25,26,,0.372195,,-0.0886405,
2019,1,26,10.25,26,,0.37702,,-0.0889925,
2019,1,26,11.25,26,,0.34744,,-0.0364285,0.012400809
2019,1,26,12.25,26,,0.34482,,-0.00745005,-0.00359265
2019,1,26,13.25,26,,0.34321,,0.00185472,0.007395159
2019,1,26,14.25,26,,0.330225,,0.01802965,0.013992982
2019,1,26,15.25,26,,0.34433,,0.0086587,0.020822834
2019,1,26,16.25,26,,0.347875,,0.00841225,0.010113688
2019,1,26,17.25,26,,0.37437,,-0.0193845,
2019,1,26,18.25,26,,0.37724,,-0.023433,
2019,1,26,19.25,26,,0.400805,,-0.0402195,
2019,1,26,20.25,26,,0.3795,,-0.0087661,
2019,1,26,21.25,26,,0.38573,,-0.0097953,
2019,1,26,22.25,26,,0.424665,,-0.047896,
2019,1,26,23.25,26,,0.494225,,-0.109733,
2019,1,27,0.25,27,,0.361055,,0.0475445,
2019,1,27,1.25,27,,0.396515,,0.042965,
2019,1,27,2.25,27,,0.38463,,0.0773985,
2019,1,27,3.25,27,,0.39532,,0.0875725,
2019,1,27,4.25,27,,0.4061,,0.078737,
2019,1,27,5.25,27,,0.40312,,0.0906275,
2019,1,27,6.25,27,,0.379655,,0.126285,
2019,1,27,7.25,27,,0.35229,,0.16205,
2019,1,27,8.25,27,,0.37259,,0.16142,
2019,1,27,9.25,27,,0.370095,,0.212035,
2019,1,27,10.25,27,,0.411525,,0.192325,
2019,1,27,11.25,27,,0.36323,,0.23892,0.00103756
2019,1,27,12.25,27,,0.34386,,0.253075,0.037368471
2019,1,27,13.25,27,,0.340745,,0.25782,0.02332837
2019,1,27,14.25,27,,0.337965,,0.280245,0.008397008
2019,1,27,15.25,27,,0.376165,,0.268635,0.039272741
2019,1,27,16.25,27,,0.378775,,0.260565,0.000789996
2019,1,27,17.25,27,,0.384495,,0.23652,
2019,1,27,18.25,27,,0.40483,,0.20441,
2019,1,27,19.25,27,,0.359025,,0.23672,
2019,1,27,20.25,27,,0.3647,,0.21095,
2019,1,27,21.25,27,,0.561815,,-0.01657,
2019,1,27,22.25,27,,0.554835,,-0.044594355,
2019,1,27,23.25,27,,0.577145,,-0.1005715,
2019,1,28,0.25,28,,0.14725,,0.31278,
2019,1,28,1.25,28,,0.354795,,0.084403,
2019,1,28,2.25,28,,0.38837,,0.028942,
2019,1,28,3.25,28,,0.35232,,0.0497125,
2019,1,28,4.25,28,,0.384535,,0.00870925,
2019,1,28,5.25,28,,0.38544,,-0.023641,
2019,1,28,6.25,28,,0.455925,,-0.1164355,
2019,1,28,7.25,28,,0.49452,,-0.188485,
2019,1,28,8.25,28,,0.372145,,-0.0870895,
2019,1,28,9.25,28,,0.41133,,-0.1248865,
2019,1,28,10.25,28,,0.379225,,-0.0830915,
2019,1,28,11.25,28,,0.367825,,-0.062186,0.038757707
2019,1,28,12.25,28,,0.358975,,-0.0523165,0.056479556
2019,1,28,13.25,28,,0.34224,,-0.0459365,0.022059582
2019,1,28,14.25,28,,0.31377,,-0.0272015,0.023109075
2019,1,28,15.25,28,,0.34861,,-0.0755095,0.023336521
2019,1,28,16.25,28,,0.405855,,-0.147855,0.045958413
2019,1,28,17.25,28,,0.38835,,-0.15431,
2019,1,28,18.25,28,,0.38256,,-0.167015,
2019,1,28,19.25,28,,0.44035,,-0.24059,
2019,1,28,20.25,28,,0.62656,,-0.443415,
2019,1,28,21.25,28,,0.605305,,-0.436525,
2019,1,28,22.25,28,,0.44257,,-0.290245,
2019,1,28,23.25,28,,0.46939,,-0.33189,
2019,1,29,0.25,29,,0.26732,,-0.142305,
2019,1,29,1.25,29,,0.350375,,-0.239045,
2019,1,29,2.25,29,,0.400865,,-0.30286,
2019,1,29,3.25,29,,0.478085,,-0.392995,
2019,1,29,4.25,29,,0.493105,,-0.4181,
2019,1,29,5.25,29,,0.447535,,-0.38258,
2019,1,29,6.25,29,,0.377355,,-0.32039,
2019,1,29,7.25,29,,0.443635,,-0.394275,
2019,1,29,8.25,29,,0.385235,,-0.34249,
2019,1,29,9.25,29,,0.38015,,-0.3348,
2019,1,29,10.25,29,,0.38702,,-0.323545,
2019,1,29,11.25,29,,0.349115,,-0.2606,0.011515447
2019,1,29,12.25,29,,0.349015,,-0.189625,0.019280392
2019,1,29,13.25,29,,0.341075,,-0.139665,-0.003618697
2019,1,29,14.25,29,,0.332925,,-0.100832,0.034542017
2019,1,29,15.25,29,,0.33643,,-0.0918605,0.05416869
2019,1,29,16.25,29,,0.34903,,-0.0986475,0.060169474
2019,1,29,17.25,29,,0.39752,,-0.167325,
2019,1,29,18.25,29,,0.397845,,-0.180015,
2019,1,29,19.25,29,,0.39737,,-0.196215,
2019,1,29,20.25,29,,0.404175,,-0.23124,
2019,1,29,21.25,29,,0.41996,,-0.29278,
2019,1,29,22.25,29,,0.41884,,-0.29386,
2019,1,29,23.25,29,,0.420945,,-0.291265,
2019,1,30,0.25,30,,0.419915,,-0.29868,
2019,1,30,1.25,30,,0.412455,,-0.322585,
2019,1,30,2.25,30,,0.4079,,-0.33972,
2019,1,30,3.25,30,,0.41657,,-0.357915,
2019,1,30,4.25,30,,0.42153,,-0.371425,
2019,1,30,5.25,30,,0.41658,,-0.369925,
2019,1,30,6.25,30,,0.416435,,-0.37592,
2019,1,30,7.25,30,,0.413045,,-0.375115,
2019,1,30,8.25,30,,0.39131,,-0.35884,
2019,1,30,9.25,30,,0.37066,,-0.332665,
2019,1,30,10.25,30,,0.36773,,-0.305025,
2019,1,30,11.25,30,,0.336945,,-0.18816,0.010136706
2019,1,30,12.25,30,,0.36119,,-0.15112,0.023731368
2019,1,30,13.25,30,,0.341425,,-0.106415,0.040508564
2019,1,30,14.25,30,,0.359215,,-0.0900015,0.025497784
2019,1,30,15.25,30,,0.3469,,-0.068869,0.025929276
2019,1,30,16.25,30,,0.36222,,-0.0992305,0.028630877
2019,1,30,17.25,30,,0.387135,,-0.15191,
2019,1,30,18.25,30,,0.39225,,-0.17986,
2019,1,30,19.25,30,,0.39997,,-0.19427,
2019,1,30,20.25,30,,0.40729,,-0.201355,
2019,1,30,21.25,30,,0.44325,,-0.220965,
2019,1,30,22.25,30,,0.458975,,-0.221635,
2019,1,30,23.25,30,,0.406285,,-0.16719,
2019,1,31,0.25,31,,0.42334,,-0.1882,
2019,1,31,1.25,31,,0.44914,,-0.20976,
2019,1,31,2.25,31,,0.398325,,-0.148445,
2019,1,31,3.25,31,,0.41786,,-0.153715,
2019,1,31,4.25,31,,0.42166,,-0.1468,
2019,1,31,5.25,31,,0.405825,,-0.1175,
2019,1,31,6.25,31,,0.354145,,-0.0524159,
2019,1,31,7.25,31,,0.35619,,-0.0438965,
2019,1,31,8.25,31,,0.36434,,-0.043642,
2019,1,31,9.25,31,,0.35144,,-0.01539995,
2019,1,31,10.25,31,,0.36808,,0.0038867,0.021420668
2019,1,31,11.25,31,,0.348435,,0.069129,0.005373566
2019,1,31,12.25,31,,0.344125,,0.13248,0.013276575
2019,1,31,13.25,31,,0.34146,,0.1816,0.030386543
2019,1,31,14.25,31,,0.33444,,0.22783,0.033931196
2019,1,31,15.25,31,,0.343495,,0.246505,0.019270227
2019,1,31,16.25,31,,0.35487,,0.25788,0.039037167
2019,1,31,17.25,31,,0.36582,,0.25691,
2019,1,31,18.25,31,,0.411415,,0.220815,
2019,1,31,19.25,31,,0.410875,,0.230555,
2019,1,31,20.25,31,,0.380845,,0.26593,
2019,1,31,21.25,31,,0.38474,,0.266365,
2019,1,31,22.25,31,,0.37754,,0.261845,
2019,1,31,23.25,31,,0.40729,,0.206475,
2019,2,1,0.25,32,,0.49506,,0.103008,
2019,2,1,1.25,32,,0.50523,,0.07165935,
2019,2,1,2.25,32,,0.448965,,0.1193,
2019,2,1,3.25,32,,0.442445,,0.0973465,
2019,2,1,4.25,32,,0.396495,,0.1052965,
2019,2,1,5.25,32,,0.39445,,0.0781155,
2019,2,1,6.25,32,,0.413155,,0.04020365,
2019,2,1,7.25,32,,0.36217,,0.07955,
2019,2,1,8.25,32,,0.35265,,0.0725425,
2019,2,1,9.25,32,,0.36762,,0.038677,
2019,2,1,10.25,32,,0.358115,,0.0366435,-0.02879022
2019,2,1,11.25,32,,0.346185,,0.0519405,0.016427893
2019,2,1,12.25,32,,0.343515,,0.0648805,0.034931699
2019,2,1,13.25,32,,0.342645,,0.084585,0.013070138
2019,2,1,14.25,32,,0.3446,,0.086376,0.014246583
2019,2,1,15.25,32,,0.358055,,0.0768275,0.012064994
2019,2,1,16.25,32,,0.35601,,0.074502,0.021891139
2019,2,1,17.25,32,,0.370695,,0.048307,
2019,2,1,18.25,32,,0.386795,,0.019434,
2019,2,1,19.25,32,,0.39562,,-0.0074461,
2019,2,1,20.25,32,,0.379605,,-0.0132385,
2019,2,1,21.25,32,,0.397415,,-0.043593,
2019,2,1,22.25,32,,0.377495,,-0.025617,
2019,2,1,23.25,32,,0.39209,,-0.0376805,
2019,2,2,0.25,33,,0.3973,,-0.04346,
2019,2,2,1.25,33,,0.37629,,-0.039261,
2019,2,2,2.25,33,,0.380285,,-0.0538225,
2019,2,2,3.25,33,,0.409115,,-0.0946225,
2019,2,2,4.25,33,,0.39132,,-0.0895185,
2019,2,2,5.25,33,,0.392215,,-0.0969885,
2019,2,2,6.25,33,,0.36554,,-0.082585,
2019,2,2,7.25,33,,0.33856,,-0.063335,
2019,2,2,8.25,33,,0.33352,,-0.0620705,
2019,2,2,9.25,33,,0.34887,,-0.083815,
2019,2,2,10.25,33,,0.358625,,-0.0995345,0.060255876
2019,2,2,11.25,33,,0.347425,,-0.085756,0.005299071
2019,2,2,12.25,33,,0.34441,,-0.0715475,0.017988804
2019,2,2,13.25,33,,0.339115,,-0.041457,0.007214406
2019,2,2,14.25,33,,0.328625,,-0.00457795,0.022398991
2019,2,2,15.25,33,,0.346545,,-0.006403,0.011882761
2019,2,2,16.25,33,,0.353025,,-0.0089608,0.019289389
2019,2,2,17.25,33,,0.363045,,-0.021207,
2019,2,2,18.25,33,,0.368145,,-0.0266025,
2019,2,2,19.25,33,,0.39097,,-0.044176,
2019,2,2,20.25,33,,0.37393,,-0.0300238,
2019,2,2,21.25,33,,0.39766,,-0.068791,
2019,2,2,22.25,33,,0.34845,,-0.0309635,
2019,2,2,23.25,33,,0.396955,,-0.087041,
2019,2,3,0.25,34,,0.3944,,-0.101388,
2019,2,3,1.25,34,,0.3922,,-0.127735,
2019,2,3,2.25,34,,0.375885,,-0.12135,
2019,2,3,3.25,34,,0.389745,,-0.14174,
2019,2,3,4.25,34,,0.421765,,-0.183515,
2019,2,3,5.25,34,,0.461605,,-0.248655,
2019,2,3,6.25,34,,0.470595,,-0.29207,
2019,2,3,7.25,34,,0.40821,,-0.23764,
2019,2,3,8.25,34,,0.37695,,-0.21689,
2019,2,3,9.25,34,,0.359455,,-0.20151,
2019,2,3,10.25,34,,0.37467,,-0.18716,0.014019932
2019,2,3,11.25,34,,0.346275,,-0.1093995,0.011816924
2019,2,3,12.25,34,,0.348285,,-0.074753,0.049643257
2019,2,3,13.25,34,,0.33234,,-0.037951,0.043121989
2019,2,3,14.25,34,,0.33815,,-0.0201165,0.058230373
2019,2,3,15.25,34,,0.356545,,-8.29E-06,0.018457523
2019,2,3,16.25,34,,0.36555,,-0.0011635,0.015503733
2019,2,3,17.25,34,,0.378385,,-0.029783,
2019,2,3,18.25,34,,0.39989,,-0.097053,
2019,2,3,19.25,34,,0.423845,,-0.159975,
2019,2,3,20.25,34,,0.415185,,-0.19248,
2019,2,3,21.25,34,,0.422845,,-0.225395,
2019,2,3,22.25,34,,0.42139,,-0.234455,
2019,2,3,23.25,34,,0.46821,,-0.281245,
2019,2,4,0.25,35,,0.50857,,-0.323475,
2019,2,4,1.25,35,,0.471305,,-0.284865,
2019,2,4,2.25,35,,0.447305,,-0.25794,
2019,2,4,3.25,35,,0.3809,,-0.199685,
2019,2,4,4.25,35,,0.39876,,-0.22627,
2019,2,4,5.25,35,,0.405495,,-0.28122,
2019,2,4,6.25,35,,0.36419,,-0.24778,
2019,2,4,7.25,35,,0.377695,,-0.22331,
2019,2,4,8.25,35,,0.382145,,-0.18723,
2019,2,4,9.25,35,,0.358145,,-0.17636,
2019,2,4,10.25,35,,0.313545,,-0.0696905,-0.004142327
2019,2,4,11.25,35,,0.33631,,-0.017301,0.026500074
2019,2,4,12.25,35,,0.344325,,0.040845,0.014054497
2019,2,4,13.25,35,,0.338935,,0.08794,0.033169241
2019,2,4,14.25,35,,0.338315,,0.11612,0.064396709
2019,2,4,15.25,35,,0.313,,0.149095,0.032357201
2019,2,4,16.25,35,,0.359325,,0.0967515,0.010799683
2019,2,4,17.25,35,,0.35836,,0.0809325,
2019,2,4,18.25,35,,0.36735,,0.062797,
2019,2,4,19.25,35,,0.37783,,0.042529,
2019,2,4,20.25,35,,0.356305,,0.06443,
2019,2,4,21.25,35,,0.356875,,0.0606435,
2019,2,4,22.25,35,,0.35742,,0.0511365,
2019,2,4,23.25,35,,0.376585,,0.0212075,
2019,2,5,0.25,36,,0.37695,,0.0112945,
2019,2,5,1.25,36,,0.377315,,0.00335585,
2019,2,5,2.25,36,,0.370025,,8.45E-05,
2019,2,5,3.25,36,,0.37729,,-0.0166797,
2019,2,5,4.25,36,,0.396945,,-0.040682,
2019,2,5,5.25,36,,0.383965,,-0.030602,
2019,2,5,6.25,36,,0.387435,,-0.037117,
2019,2,5,7.25,36,,0.358695,,-0.0113375,
2019,2,5,8.25,36,,0.38542,,-0.047808,
2019,2,5,9.25,36,,0.367325,,-0.033962,
2019,2,5,10.25,36,,0.379385,,0.00884005,-0.011100697
2019,2,5,11.25,36,,0.34592,,0.11253,-0.006159633
2019,2,5,12.25,36,,0.343255,,0.176495,0.046715914
2019,2,5,13.25,36,,0.32851,,0.20795,0.031752917
2019,2,5,14.25,36,,0.342195,,0.229115,-0.002125251
2019,2,5,15.25,36,,0.34996,,0.215145,0.06231463
2019,2,5,16.25,36,,0.36107,,0.215115,0.19366755
2019,2,5,17.25,36,,0.375035,,0.18624,
2019,2,5,18.25,36,,0.36863,,0.14411,
2019,2,5,19.25,36,,0.373495,,0.102018,
2019,2,5,20.25,36,,0.378855,,0.0490535,
2019,2,5,21.25,36,,0.36788,,0.0164614,
2019,2,5,22.25,36,,0.35314,,0.028181,
2019,2,5,23.25,36,,0.38239,,-0.003291,
2019,2,6,0.25,37,,0.369005,,0.015788,
2019,2,6,1.25,37,,0.38368,,-0.019378,
2019,2,6,2.25,37,,0.384175,,-0.0298865,
2019,2,6,3.25,37,,0.383795,,-0.025435,
2019,2,6,4.25,37,,0.387965,,-0.0683535,
2019,2,6,5.25,37,,0.45943,,-0.162895,
2019,2,6,6.25,37,,0.53691,,-0.268985,
2019,2,6,7.25,37,,0.40522,,-0.14581,
2019,2,6,8.25,37,,0.402925,,-0.138585,
2019,2,6,9.25,37,,0.35124,,-0.0493705,
2019,2,6,10.25,37,,0.36962,,0.0012945,0.045177461
2019,2,6,11.25,37,,0.34385,,0.0920415,0.025945982
2019,2,6,12.25,37,,0.33261,,0.14204,0.017405934
2019,2,6,13.25,37,,0.31639,,0.18963,0.054075838
2019,2,6,14.25,37,,0.34079,,0.232535,0.039986354
2019,2,6,15.25,37,,0.350515,,0.225445,0.035107281
2019,2,6,16.25,37,,0.364665,,0.18934,0.04149601
2019,2,6,17.25,37,,0.37106,,0.15715,
2019,2,6,18.25,37,,0.36398,,0.11914,
2019,2,6,19.25,37,,0.37395,,0.0830955,
2019,2,6,20.25,37,,0.351625,,0.087282,
2019,2,6,21.25,37,,0.37665,,0.0594805,
2019,2,6,22.25,37,,0.377695,,0.0173652,
2019,2,6,23.25,37,,0.37675,,0.0134867,
2019,2,7,0.25,38,,0.539585,,-0.169678,
2019,2,7,1.25,38,,0.372835,,-0.01622025,
2019,2,7,2.25,38,,0.36378,,-0.00468565,
2019,2,7,3.25,38,,0.377745,,-0.0228655,
2019,2,7,4.25,38,,0.37709,,-0.022674,
2019,2,7,5.25,38,,0.38013,,-0.032596,
2019,2,7,6.25,38,,0.35453,,-0.023552,
2019,2,7,7.25,38,,0.355455,,-0.0248769,
2019,2,7,8.25,38,,0.356715,,-0.0107181,
2019,2,7,9.25,38,,0.350925,,0.0020379,
2019,2,7,10.25,38,,0.365135,,0.0532015,0.039833368
2019,2,7,11.25,38,,0.342195,,0.139995,0.026988401
2019,2,7,12.25,38,,0.324135,,0.21142,0.021746297
2019,2,7,13.25,38,,0.330115,,0.216255,0.040453837
2019,2,7,14.25,38,,0.31937,,0.23524,0.016038218
2019,2,7,15.25,38,,0.33367,,0.232915,0.066773922
2019,2,7,16.25,38,,0.36043,,0.20171,0.099512408
2019,2,7,17.25,38,,0.37487,,0.16594,
2019,2,7,18.25,38,,0.36802,,0.137335,
2019,2,7,19.25,38,,0.3731,,0.0919245,
2019,2,7,20.25,38,,0.37252,,0.080032,
2019,2,7,21.25,38,,0.37469,,0.053884,
2019,2,7,22.25,38,,0.36104,,0.036214,
2019,2,7,23.25,38,,0.372585,,0.00582235,
2019,2,8,0.25,39,,0.374595,,-0.0193205,
2019,2,8,1.25,39,,0.377475,,-0.044722,
2019,2,8,2.25,39,,0.37838,,-0.054679,
2019,2,8,3.25,39,,0.3768,,-0.043107,
2019,2,8,4.25,39,,0.37569,,-0.0367395,
2019,2,8,5.25,39,,0.37454,,-0.0188175,
2019,2,8,6.25,39,,0.37587,,-0.039405,
2019,2,8,7.25,39,,0.34977,,0.0041785,
2019,2,8,8.25,39,,0.32904,,0.0415385,
2019,2,8,9.25,39,,0.402665,,-0.0645175,
2019,2,8,10.25,39,,0.34674,,-0.0640585,0.027520052
2019,2,8,11.25,39,,0.342445,,0.08868,0.029792748
2019,2,8,12.25,39,,0.341065,,0.180545,0.007579516
2019,2,8,13.25,39,,0.32062,,0.267235,0.04802324
2019,2,8,14.25,39,,0.27912,,0.341845,0.067912251
2019,2,8,15.25,39,,0.3203,,0.31572,-0.009657655
2019,2,8,16.25,39,,0.355155,,0.28128,0.099442136
2019,2,8,17.25,39,,0.37366,,0.20036,
2019,2,8,18.25,39,,0.386225,,0.14421,
2019,2,8,19.25,39,,0.378475,,0.0871835,
2019,2,8,20.25,39,,0.37372,,0.058402,
2019,2,8,21.25,39,,0.364255,,0.0463265,
2019,2,8,22.25,39,,0.354515,,0.034031,
2019,2,8,23.25,39,,0.362715,,0.00759845,
2019,2,9,0.25,40,,0.3618,,-0.0048325,
2019,2,9,1.25,40,,0.366985,,-0.0281325,
2019,2,9,2.25,40,,0.34181,,-0.0121303,
2019,2,9,3.25,40,,0.39717,,-0.086147,
2019,2,9,4.25,40,,0.462185,,-0.169155,
2019,2,9,5.25,40,,0.45452,,-0.17005,
2019,2,9,6.25,40,,0.34622,,-0.0624945,
2019,2,9,7.25,40,,0.32261,,-0.0663245,
2019,2,9,8.25,40,,0.380985,,-0.137985,
2019,2,9,9.25,40,,0.356955,,-0.103355,
2019,2,9,10.25,40,,0.35964,,-0.0545995,0.01717066
2019,2,9,11.25,40,,0.339045,,-0.0135158,0.040166058
2019,2,9,12.25,40,,0.32082,,0.093688,0.039448531
2019,2,9,13.25,40,,0.331665,,0.158795,0.001682917
2019,2,9,14.25,40,,0.32329,,0.175775,0.037969267
2019,2,9,15.25,40,,0.347235,,0.169815,0.031687807
2019,2,9,16.25,40,,0.358495,,0.18439,0.109921586
2019,2,9,17.25,40,,0.373915,,0.13904,
2019,2,9,18.25,40,,0.368235,,0.095768,
2019,2,9,19.25,40,,0.37754,,0.056942,
2019,2,9,20.25,40,,0.36425,,0.0409245,
2019,2,9,21.25,40,,0.431275,,-0.08019935,
2019,2,9,22.25,40,,0.36982,,-0.0435855,
2019,2,9,23.25,40,,0.372955,,-0.0528995,
2019,2,10,0.25,41,,0.373295,,-0.06853,
2019,2,10,1.25,41,,0.37206,,-0.0420085,
2019,2,10,2.25,41,,0.35342,,-0.0265435,
2019,2,10,3.25,41,,0.373955,,-0.0469585,
2019,2,10,4.25,41,,0.3801,,-0.082168,
2019,2,10,5.25,41,,0.373085,,-0.075253,
2019,2,10,6.25,41,,0.37441,,-0.0594995,
2019,2,10,7.25,41,,0.37318,,-0.073112,
2019,2,10,8.25,41,,0.350415,,-0.062896,
2019,2,10,9.25,41,,0.3423,,-0.0498815,
2019,2,10,10.25,41,,0.355925,,0.0190706,0.030754296
2019,2,10,11.25,41,,0.34884,,0.10667,0.018375239
2019,2,10,12.25,41,,0.34244,,0.160855,0.030112889
2019,2,10,13.25,41,,0.31951,,0.223435,0.027316418
2019,2,10,14.25,41,,0.35787,,0.210815,0.057580232
2019,2,10,15.25,41,,0.36716,,0.20991,0.016472118
2019,2,10,16.25,41,,0.37689,,0.203095,0.081249761
2019,2,10,17.25,41,,0.377275,,0.17738,0.114534884
2019,2,10,18.25,41,,0.368875,,0.1295,
2019,2,10,19.25,41,,0.378435,,0.060139,
2019,2,10,20.25,41,,0.37373,,0.00580135,
2019,2,10,21.25,41,,0.370535,,-0.02396,
2019,2,10,22.25,41,,0.37199,,-0.036251,
2019,2,10,23.25,41,,0.37212,,-0.04165,
