year,month,day,hour,doy,TA,VPD,SW,PAR_up,wds
2019,1,18,12,18,-25.6255,0.153795,238.50409,363.70447,2.35285
2019,1,18,13,18,-25.1715,0.150445,225.17081,348.66447,3.07135
2019,1,18,14,18,-23.9365,0.17155,252.637535,372.91947,3.21515
2019,1,18,15,18,-23.1515,0.185655,196.24426,307.37947,2.5986
2019,1,18,16,18,-22.926,0.18453,115.63448,175.62947,2.405
2019,1,18,17,18,-22.9905,0.183125,20.9619016,28.157972,1.93355
2019,1,18,18,18,-23.9895,0.163125,0,0,2.47065
2019,1,18,19,18,-24.3465,0.1576,0,0,1.95905
2019,1,18,20,18,-24.1885,0.15749,0,0,1.41545
2019,1,18,21,18,-24.474,0.154605,0,0,1.31025
2019,1,18,22,18,-24.7575,0.146315,0,0,1.71525
2019,1,18,23,18,-24.9005,0.148145,0,0,2.12575
2019,1,19,0,19,-25.3785,0.13942,0,0,1.5031
2019,1,19,1,19,-24.841,0.14275,0,0,1.6024
2019,1,19,2,19,-25.0685,0.14001,0,0,1.827
2019,1,19,3,19,-25.608,0.137385,0,0,1.20349
2019,1,19,4,19,-27.221,0.13013,0,0,1.025885
2019,1,19,5,19,-28.5595,0.12039,0,0,2.666355
2019,1,19,6,19,-27.8365,0.120655,0,0,3.92055
2019,1,19,7,19,-29.134,0.109325,0,0,2.9794
2019,1,19,8,19,-29.276,0.120155,0,0,1.4496
2019,1,19,9,19,-30.1875,0.117005,3.55246185,8.245515502,2.0468
2019,1,19,10,19,-30.3325,0.118155,44.005664,73.3130905,1.742
2019,1,19,11,19,-28.8885,0.127675,133.68789,178.693335,2.06035
2019,1,19,12,19,-27.6275,0.139945,244.07012,284.739085,2.4271
2019,1,19,13,19,-26.4885,0.1495,295.101345,351.82983,2.23645
2019,1,19,14,19,-25.58,0.155545,241.632575,303.400575,2.71015
2019,1,19,15,19,-25.4675,0.155455,130.060799,182.37632,2.83875
2019,1,19,16,19,-25.841,0.151165,61.485529,92.17906701,2.6846
2019,1,19,17,19,-26.0305,0.14877,17.818396,24.8064633,2.9117
2019,1,19,18,19,-26.5195,0.14522,0,0,3.01405
2019,1,19,19,19,-27.223,0.140285,0,0,2.8535
2019,1,19,20,19,-27.6135,0.137645,0,0,2.94335
2019,1,19,21,19,-28.171,0.13391,0,0,3.0019
2019,1,19,22,19,-28.908,0.129305,0,0,2.33235
2019,1,19,23,19,-29.7215,0.123925,0,0,2.4545
2019,1,20,0,20,-30.139,0.12101,0,0,2.42375
2019,1,20,1,20,-29.7515,0.1231,0,0,2.581
2019,1,20,2,20,-30.0785,0.12218,0,0,2.51045
2019,1,20,3,20,-30.626,0.11841,0,0,2.72195
2019,1,20,4,20,-31.2425,0.11458,0,0,2.446
2019,1,20,5,20,-31.3925,0.113395,0,0,2.0991
2019,1,20,6,20,-30.5215,0.11815,0,0,2.16145
2019,1,20,7,20,-28.9495,0.12823,0,0,2.327
2019,1,20,8,20,-27.6805,0.137155,0,0,2.6931
2019,1,20,9,20,-27.1455,0.141,4.09503945,6.518527998,3.01255
2019,1,20,10,20,-26.4485,0.144295,28.3610875,50.46525901,2.70105
2019,1,20,11,20,-24.53,0.155495,101.098663,166.86453,3.465
2019,1,20,12,20,-23.2735,0.16597,86.9732425,156.5348,4.02285
2019,1,20,13,20,-22.479,0.169045,71.8573205,134.57507,3.8004
2019,1,20,14,20,-21.5465,0.175305,69.0833985,129.105345,4.1365
2019,1,20,15,20,-20.522,0.18128,83.403978,148.280615,3.95375
2019,1,20,16,20,-19.824,0.18587,55.1840535,93.52838551,4.6214
2019,1,20,17,20,-19.636,0.18083,16.75820155,27.3566565,4.38305
2019,1,20,18,20,-19.401,0.17393,0,0,4.61315
2019,1,20,19,20,-18.9605,0.174415,0,0,3.65335
2019,1,20,20,20,-18.187,0.175265,0,0,3.982
2019,1,20,21,20,-17.649,0.182385,0,0,4.407
2019,1,20,22,20,-17.6165,0.182285,0,0,4.0235
2019,1,20,23,20,-17.432,0.18184,0,0,3.786
2019,1,21,0,21,-17.109,0.18269,0,0,3.525
2019,1,21,1,21,-16.76,0.183875,0,0,3.3448
2019,1,21,2,21,-16.371,0.185445,0,0,2.4928
2019,1,21,3,21,-16.139,0.186725,0,0,2.5785
2019,1,21,4,21,-16.372,0.186,0,0,2.82095
2019,1,21,5,21,-16.0475,0.18516,0,0,2.7709
2019,1,21,6,21,-15.7615,0.18734,0,0,1.8695
2019,1,21,7,21,-15.51,0.186035,0,0,2.00965
2019,1,21,8,21,-14.843,0.185115,0,0,1.51485
2019,1,21,9,21,-14.016,0.185455,0.10673852,3.718773349,1.52045
2019,1,21,10,21,-13.5525,0.18537,30.6506625,51.88768499,2.95275
2019,1,21,11,21,-13.3495,0.186605,100.655494,163.054235,2.6848
2019,1,21,12,21,-13.183,0.19113,116.062975,197.439285,2.92115
2019,1,21,13,21,-13.377,0.207485,155.853955,259.194335,3.9675
2019,1,21,14,21,-13.0065,0.238,161.724935,271.17439,3.7408
2019,1,21,15,21,-12.567,0.34873,161.915915,267.42444,4.54345
2019,1,21,16,21,-12.61,0.38434,64.405897,111.618991,3.2708
2019,1,21,17,21,-13.263,0.40263,17.940028,29.0835405,3.8185
2019,1,21,18,21,-13.6685,0.356415,0,0,2.79245
2019,1,21,19,21,-13.694,0.28358,0,0,3.05835
2019,1,21,20,21,-13.805,0.318525,0,0,3.89645
2019,1,21,21,21,-14.362,0.28156,0,0,2.9901
2019,1,21,22,21,-14.5,0.32325,0,0,3.3198
2019,1,21,23,21,-14.5005,0.345695,0,0,3.0228
2019,1,22,0,22,-14.6205,0.320355,0,0,2.8387
2019,1,22,1,22,-14.63,0.30243,0,0,3.0048
2019,1,22,2,22,-14.7185,0.279565,0,0,2.84335
2019,1,22,3,22,-14.9205,0.28388,0,0,3.5111
2019,1,22,4,22,-15.564,0.2355,0,0,2.3371
2019,1,22,5,22,-15.722,0.207285,0,0,1.8601
2019,1,22,6,22,-15.4125,0.20413,0,0,1.2005
2019,1,22,7,22,-15.0555,0.20568,0,0,1.43125
2019,1,22,8,22,-14.776,0.171095,0,0,1.3652
2019,1,22,9,22,-14.444,0.180645,0.06820648,4.823151101,1.094195
2019,1,22,10,22,-13.984,0.208855,26.8358325,51.0687895,1.3629
2019,1,22,11,22,-13.3795,0.2394,57.0559915,106.260274,1.96305
2019,1,22,12,22,-12.8785,0.251805,80.192751,149.767255,2.26525
2019,1,22,13,22,-11.704,0.313215,102.14801,193.572235,1.7711
2019,1,22,14,22,-11.1605,0.333305,98.1987695,185.897225,1.89715
2019,1,22,15,22,-10.723,0.316355,83.565029,153.882205,2.14835
2019,1,22,16,22,-10.296,0.295315,52.438288,94.0291865,1.8659
2019,1,22,17,22,-10.2185,0.25323,11.138297,20.21747075,1.41895
2019,1,22,18,22,-10.678,0.24219,0,0,1.8461
2019,1,22,19,22,-11.118,0.20241,0,0,1.34165
2019,1,22,20,22,-11.4965,0.18726,0,0,1.5054
2019,1,22,21,22,-12.2245,0.189925,0,0,1.7168
2019,1,22,22,22,-12.86,0.19245,0,0,2.4346
2019,1,22,23,22,-13.5635,0.196165,0,0,2.4818
2019,1,23,0,23,-13.8095,0.19521,0,0,1.94955
2019,1,23,1,23,-14.0425,0.20454,0,0,1.8118
2019,1,23,2,23,-14.536,0.214595,0,0,2.0912
2019,1,23,3,23,-14.907,0.22055,0,0,2.19815
2019,1,23,4,23,-15.1665,0.234815,0,0,3.00405
2019,1,23,5,23,-15.3355,0.24136,0,0,2.8214
2019,1,23,6,23,-15.7215,0.242965,0,0,3.115
2019,1,23,7,23,-16.667,0.23268,0,0,3.77695
2019,1,23,8,23,-17.368,0.212685,0,0,4.19305
2019,1,23,9,23,-17.8745,0.214875,3.86689075,7.541919001,6.2041
2019,1,23,10,23,-18.1265,0.230235,38.9626335,69.84630202,6.83075
2019,1,23,11,23,-19.017,0.24376,95.871203,163.678425,6.7973
2019,1,23,12,23,-20.14,0.253885,166.992775,276.592035,6.16115
2019,1,23,13,23,-20.8645,0.26538,256.592845,400.580655,6.2637
2019,1,23,14,23,-21.81,0.264845,236.65791,364.394275,6.92725
2019,1,23,15,23,-22.553,0.26588,177.07298,276.932895,6.93135
2019,1,23,16,23,-22.941,0.25643,118.7295495,169.951515,6.4754
2019,1,23,17,23,-23.7285,0.23388,27.0074215,37.240632,5.6252
2019,1,23,18,23,-24.584,0.20289,0,0,5.4391
2019,1,23,19,23,-25.284,0.182685,0,0,5.00055
2019,1,23,20,23,-25.8505,0.166645,0,0,5.3327
2019,1,23,21,23,-26.443,0.15281,0,0,5.2889
2019,1,23,22,23,-26.8075,0.14872,0,0,5.1678
2019,1,23,23,23,-27.1165,0.151525,0,0,4.7399
2019,1,24,0,24,-27.3635,0.148635,0,0,4.68325
2019,1,24,1,24,-27.882,0.13766,0,0,4.1655
2019,1,24,2,24,-28.2365,0.136075,0,0,4.34065
2019,1,24,3,24,-29.244,0.11499,0,0,4.3503
2019,1,24,4,24,-29.4155,0.114955,0,0,4.1978
2019,1,24,5,24,-29.8625,0.114745,0,0,3.26485
2019,1,24,6,24,-29.944,0.11548,0,0,2.94545
2019,1,24,7,24,-30.009,0.115945,0,0,2.59445
2019,1,24,8,24,-30.0405,0.11657,0,0,2.6744
2019,1,24,9,24,-29.9325,0.120305,13.6495105,13.297422,1.95075
2019,1,24,10,24,-28.962,0.13004,118.063523,133.0831725,2.2823
2019,1,24,11,24,-26.299,0.15,234.28619,301.869275,1.7784
2019,1,24,12,24,-22.7555,0.181725,308.48986,409.503375,1.38975
2019,1,24,13,24,-20.9885,0.206785,329.90353,459.807475,1.5153
2019,1,24,14,24,-18.6165,0.29053,275.7672,433.446575,0.984
2019,1,24,15,24,-17.7225,0.383615,204.075865,337.535675,1.02275
2019,1,24,16,24,-17.7575,0.420235,123.9770365,190.359775,1.35435
2019,1,24,17,24,-17.574,0.43897,22.475519,39.6993815,0.920475
2019,1,24,18,24,-19.8505,0.302195,0,0,2.30385
2019,1,24,19,24,-22.2365,0.225215,0,0,3.05235
2019,1,24,20,24,-23.1915,0.20062,0,0,2.7488
2019,1,24,21,24,-24.5515,0.153605,0,0,2.99605
2019,1,24,22,24,-26.1775,0.125415,0,0,3.10845
2019,1,24,23,24,-27.0605,0.11816,0,0,1.88435
2019,1,25,0,25,-27.309,0.11598,0,0,1.88115
2019,1,25,1,25,-27.6575,0.112195,0,0,2.8817
2019,1,25,2,25,-28.169,0.106315,0,0,3.12915
2019,1,25,3,25,-28.452,0.0934055,0,0,1.25865
2019,1,25,4,25,-28.811,0.090708,0,0,1.15725
2019,1,25,5,25,-29.2225,0.092714,0,0,1.49795
2019,1,25,6,25,-29.3055,0.10956,0,0,1.38275
2019,1,25,7,25,-29.6625,0.11133,0,0,3.87785
2019,1,25,8,25,-29.925,0.1113,0,0,5.2233
2019,1,25,9,25,-29.419,0.11586,6.2272995,8.107106001,2.1697
2019,1,25,10,25,-28.552,0.12256,51.820948,80.67298999,1.9553
2019,1,25,11,25,-26.4965,0.139395,182.199635,260.066025,1.6517
2019,1,25,12,25,-23.9575,0.162945,227.805815,341.54706,2.13765
2019,1,25,13,25,-22.2655,0.182425,201.092005,327.808095,2.29135
2019,1,25,14,25,-21.1215,0.203365,142.34819,248.30413,2.6334
2019,1,25,15,25,-20.5975,0.203345,123.644375,213.570165,2.05005
2019,1,25,16,25,-20.048,0.20999,73.5580595,128.7116995,1.5776
2019,1,25,17,25,-20.1045,0.20461,15.61809435,27.3687355,1.94095
2019,1,25,18,25,-20.263,0.195835,0,0,1.53915
2019,1,25,19,25,-19.998,0.19632,0,0,2.03245
2019,1,25,20,25,-19.544,0.19796,0,0,1.8377
2019,1,25,21,25,-19.2025,0.20144,0,0,1.67955
2019,1,25,22,25,-19.203,0.18922,0,0,1.9139
2019,1,25,23,25,-19.179,0.153605,0,0,2.8907
2019,1,26,0,26,-19.795,0.157805,0,0,1.85355
2019,1,26,1,26,-20.1205,0.166575,0,0,4.24445
2019,1,26,2,26,-20.191,0.17714,0,0,7.3077
2019,1,26,3,26,-20.461,0.17554,0,0,2.86185
2019,1,26,4,26,-20.9405,0.168455,0,0,1.1149
2019,1,26,5,26,-22.237,0.165695,0,0,1.31475
2019,1,26,6,26,-22.6545,0.163365,0,0,1.010895
2019,1,26,7,26,-22.842,0.160405,0,0,1.21415
2019,1,26,8,26,-23.2265,0.15598,0,0,1.28185
2019,1,26,9,26,-23.3105,0.149815,5.7600675,10.881526,1.31095
2019,1,26,10,26,-23.158,0.14608,44.257818,81.81258852,1.98565
2019,1,26,11,26,-22.7565,0.161785,151.37016,255.48614,2.094
2019,1,26,12,26,-21.7855,0.173275,220.471505,369.74619,2.097
2019,1,26,13,26,-21.0225,0.17722,168.49335,303.311245,2.20065
2019,1,26,14,26,-20.9515,0.17531,106.955692,203.371295,2.3426
2019,1,26,15,26,-20.9045,0.1753,83.2915365,154.686345,2.7387
2019,1,26,16,26,-20.6175,0.17634,67.79438,119.786395,2.9015
2019,1,26,17,26,-20.694,0.175475,24.131724,38.299446,2.7047
2019,1,26,18,26,-20.777,0.17442,0,0,2.69325
2019,1,26,19,26,-20.7405,0.1732,0,0,2.8737
2019,1,26,20,26,-20.325,0.17551,0,0,2.06795
2019,1,26,21,26,-20.1045,0.174785,0,0,2.36915
2019,1,26,22,26,-20.0275,0.17546,0,0,2.18035
2019,1,26,23,26,-19.914,0.175825,0,0,1.87575
2019,1,27,0,27,-19.423,0.178295,0,0,1.4313
2019,1,27,1,27,-18.289,0.182435,0,0,1.76475
2019,1,27,2,27,-17.3415,0.18589,0,0,1.72815
2019,1,27,3,27,-16.522,0.18763,0,0,1.5263
2019,1,27,4,27,-16.0455,0.19287,0,0,1.21625
2019,1,27,5,27,-16.04,0.19017,0,0,1.47995
2019,1,27,6,27,-15.5515,0.18995,0,0,1.81365
2019,1,27,7,27,-15.266,0.18936,0,0,2.2736
2019,1,27,8,27,-14.773,0.187515,0,0,1.8255
2019,1,27,9,27,-13.5565,0.180715,0,4.225850752,1.71285
2019,1,27,10,27,-11.7625,0.17913,28.6172835,43.924289,5.6354
2019,1,27,11,27,-11.8065,0.18108,83.9862465,116.860275,7.49515
2019,1,27,12,27,-11.8365,0.18269,132.32971,193.985255,8.1059
2019,1,27,13,27,-12.0115,0.182315,131.16317,212.120235,8.06085
2019,1,27,14,27,-11.8335,0.187135,134.205635,241.735225,8.22845
2019,1,27,15,27,-10.5355,0.205245,159.3936,278.315205,6.9738
2019,1,27,16,27,-10.1625,0.237295,54.1680615,94.35068648,7.5267
2019,1,27,17,27,-10.8255,0.257185,14.6176746,23.05717,7.4943
2019,1,27,18,27,-11.5165,0.23893,0,0,6.8031
2019,1,27,19,27,-12.059,0.26184,0,0,7.69635
2019,1,27,20,27,-12.547,0.27385,0,0,6.7862
2019,1,27,21,27,-13.7245,0.271925,0,0,8.3866
2019,1,27,22,27,-15.03,0.29291,0,0,8.81205
2019,1,27,23,27,-16.258,0.291235,0,0,8.64345
2019,1,28,0,28,-17.3805,0.27808,0,0,7.94265
2019,1,28,1,28,-17.865,0.258675,0,0,7.12605
2019,1,28,2,28,-18.709,0.24441,0,0,6.74275
2019,1,28,3,28,-19.523,0.21083,0,0,5.49455
2019,1,28,4,28,-19.818,0.205875,0,0,6.25015
2019,1,28,5,28,-20.584,0.226515,0,0,6.83955
2019,1,28,6,28,-21.461,0.218475,0,0,6.64945
2019,1,28,7,28,-22.62,0.19402,0,0,6.3242
2019,1,28,8,28,-23.6175,0.1741,0,0,5.63455
2019,1,28,9,28,-23.937,0.181445,17.825337,19.748946,5.91805
2019,1,28,10,28,-23.7845,0.224555,124.4193435,161.424885,7.08765
2019,1,28,11,28,-23.368,0.267645,230.46007,321.464875,8.0758
2019,1,28,12,28,-23.1165,0.31091,295.326295,438.46487,8.63341
2019,1,28,13,28,-23.419,0.320775,289.042525,445.70486,9.303915
2019,1,28,14,28,-23.7465,0.326625,262.503745,405.02485,7.99118
2019,1,28,15,28,-24.182,0.33359,224.469975,347.514845,8.6574
2019,1,28,16,28,-24.671,0.325235,143.4712,208.974835,7.393
2019,1,28,17,28,-25.3785,0.32113,51.7304255,58.70532599,6.5611
2019,1,28,18,28,-26.232,0.27913,0,0,5.2027
2019,1,28,19,28,-26.7975,0.25515,0,0,6.39115
2019,1,28,20,28,-27.445,0.235995,0,0,6.3222
2019,1,28,21,28,-28,0.218655,0,0,7.0385
2019,1,28,22,28,-28.619,0.187315,0,0,7.4086
2019,1,28,23,28,-29.233,0.167645,0,0,7.52395
2019,1,29,0,29,-29.8325,0.16003,0,0,7.4237
2019,1,29,1,29,-30.3345,0.14824,0,0,6.42855
2019,1,29,2,29,-30.9785,0.13309,0,0,5.49935
2019,1,29,3,29,-31.5495,0.12291,0,0,5.3592
2019,1,29,4,29,-32.152,0.11313,0,0,6.06815
2019,1,29,5,29,-32.6455,0.107845,0,0,6.08165
2019,1,29,6,29,-33.15,0.105105,0,0,4.3044
2019,1,29,7,29,-33.616,0.105545,0,0,3.69585
2019,1,29,8,29,-34.0525,0.102025,0,0,2.53745
2019,1,29,9,29,-34.3055,0.100848,20.11086705,24.2067689,2.4777
2019,1,29,10,29,-33.5875,0.10639,120.7362305,171.889895,2.113
2019,1,29,11,29,-32.5605,0.11693,230.11744,339.696875,2.73885
2019,1,29,12,29,-30.4155,0.147645,309.96615,458.958845,2.92125
2019,1,29,13,29,-27.7895,0.204065,337.639865,509.7258252,2.5844
2019,1,29,14,29,-26.823,0.231245,323.083575,485.6427998,2.98855
2019,1,29,15,29,-25.9955,0.258935,219.422285,344.114775,2.55375
2019,1,29,16,29,-25.727,0.26595,153.321,224.761755,2.881
2019,1,29,17,29,-25.932,0.251245,37.09355975,56.20822901,1.187645
2019,1,29,18,29,-26.6605,0.21856,0,0,1.7142
2019,1,29,19,29,-27.164,0.19739,0,0,1.95005
2019,1,29,20,29,-27.8325,0.176045,0,0,1.3001
2019,1,29,21,29,-29.5115,0.134105,0,0,1.33475
2019,1,29,22,29,-30.497,0.112375,0,0,1.86195
2019,1,29,23,29,-30.3375,0.117365,0,0,0.972835
2019,1,30,0,30,-30.2065,0.12154,0,0,2.11875
2019,1,30,1,30,-31.3095,0.107535,0,0,1.83195
2019,1,30,2,30,-32.5055,0.089577,0,0,1.94995
2019,1,30,3,30,-33.2595,0.084344,0,0,1.32785
2019,1,30,4,30,-33.823,0.081492,0,0,1.4444
2019,1,30,5,30,-34.1105,0.082926,0,0,1.7948
2019,1,30,6,30,-34.453,0.084294,0,0,2.04465
2019,1,30,7,30,-34.747,0.0850555,0,0,1.96015
2019,1,30,8,30,-34.9615,0.0863145,0,0,2.1203
2019,1,30,9,30,-35.2765,0.0869635,42.2854735,33.47152085,2.04375
2019,1,30,10,30,-34.3065,0.09564,116.559375,144.18756,1.73895
2019,1,30,11,30,-31.661,0.11473,278.932235,349.817555,1.9267
2019,1,30,12,30,-28.4645,0.143605,254.600085,379.392545,2.69285
2019,1,30,13,30,-27.133,0.166555,266.47294,412.51754,4.0515
2019,1,30,14,30,-26.2985,0.192235,251.605795,394.87753,3.57435
2019,1,30,15,30,-25.61,0.23843,134.758645,235.44252,4.7234
2019,1,30,16,30,-25.6425,0.249155,72.8840025,129.587515,4.0454
2019,1,30,17,30,-26.5365,0.21741,16.5155565,37.694007,3.8944
2019,1,30,18,30,-27.3255,0.186775,0,0,3.35885
2019,1,30,19,30,-27.9145,0.166455,0,0,3.561
2019,1,30,20,30,-27.9735,0.16403,0,0,3.7371
2019,1,30,21,30,-27.7795,0.166955,0,0,4.27275
2019,1,30,22,30,-27.203,0.18122,0,0,4.574
2019,1,30,23,30,-26.9195,0.180665,0,0,4.21405
2019,1,31,0,31,-27.073,0.163325,0,0,3.81235
2019,1,31,1,31,-27.1285,0.152185,0,0,3.4614
2019,1,31,2,31,-26.9075,0.15144,0,0,3.28105
2019,1,31,3,31,-26.51,0.154205,0,0,2.44815
2019,1,31,4,31,-26.1575,0.155745,0,0,2.60995
2019,1,31,5,31,-25.866,0.15282,0,0,2.61155
2019,1,31,6,31,-25.4475,0.151745,0,0,2.5191
2019,1,31,7,31,-25.1455,0.152525,0,0,2.2852
2019,1,31,8,31,-24.9095,0.15355,0,0,1.90835
2019,1,31,9,31,-24.6705,0.154945,16.93101835,23.99883915,1.83995
2019,1,31,10,31,-23.9295,0.164405,59.0917205,102.392245,1.8802
2019,1,31,11,31,-22.827,0.177755,73.3752225,136.423745,2.0836
2019,1,31,12,31,-21.3115,0.203255,109.550222,207.400245,2.18005
2019,1,31,13,31,-19.9085,0.224715,111.05873,210.586745,2.91625
2019,1,31,14,31,-18.682,0.238515,97.9427295,189.458255,1.84055
2019,1,31,15,31,-17.8585,0.230185,61.6807305,117.349755,1.64725
2019,1,31,16,31,-17.149,0.22937,69.0037325,117.306255,2.8836
2019,1,31,17,31,-16.779,0.23198,20.99623435,39.4212595,4.10795
2019,1,31,18,31,-16.5475,0.22531,0,1.032393051,4.489
2019,1,31,19,31,-16.3235,0.22722,0,0,2.15705
2019,1,31,20,31,-16.235,0.231035,0,0,2.9161
2019,1,31,21,31,-16.1085,0.228395,0,0,1.8746
2019,1,31,22,31,-16.1885,0.23338,0,0,2.65665
2019,1,31,23,31,-16.945,0.22024,0,0,3.7048
2019,2,1,0,32,-17.4925,0.20851,0,0,4.10865
2019,2,1,1,32,-18.083,0.20066,0,0,4.1161
2019,2,1,2,32,-18.551,0.218805,0,0,3.8108
2019,2,1,3,32,-18.952,0.23098,0,0,3.9603
2019,2,1,4,32,-20.0525,0.230995,0,0,4.2879
2019,2,1,5,32,-21.007,0.221605,0,0,4.963
2019,2,1,6,32,-21.674,0.21785,0,0,5.00915
2019,2,1,7,32,-22.089,0.24183,0,0,4.4274
2019,2,1,8,32,-22.495,0.26675,0,0,4.97165
2019,2,1,9,32,-22.993,0.23742,12.01632865,19.41702975,4.89695
2019,2,1,10,32,-23.473,0.25553,54.512503,97.59431452,5.04535
2019,2,1,11,32,-23.6245,0.255865,95.448126,179.7276,4.4608
2019,2,1,12,32,-23.4235,0.254235,123.883255,237.018385,3.66325
2019,2,1,13,32,-23.097,0.27727,139.674875,267.854175,3.2245
2019,2,1,14,32,-22.7385,0.305205,135.386505,261.959955,3.52635
2019,2,1,15,32,-22.8015,0.297805,91.1776265,173.200745,4.1816
2019,2,1,16,32,-22.7415,0.279225,56.170251,107.41153,3.38415
2019,2,1,17,32,-23.018,0.27579,22.757226,41.1643145,3.4826
2019,2,1,18,32,-23.385,0.24609,0.93169715,1.56745195,3.10095
2019,2,1,19,32,-23.7665,0.22394,0,0,2.5284
2019,2,1,20,32,-24.3685,0.215855,0,0,2.96805
2019,2,1,21,32,-24.869,0.18921,0,0,2.922
2019,2,1,22,32,-25.023,0.18419,0,0,2.82345
2019,2,1,23,32,-25.08,0.18473,0,0,2.81815
2019,2,2,0,33,-24.991,0.18986,0,0,3.41045
2019,2,2,1,33,-25.2975,0.18238,0,0,3.62805
2019,2,2,2,33,-25.693,0.18205,0,0,3.86165
2019,2,2,3,33,-25.989,0.177285,0,0,4.1597
2019,2,2,4,33,-26.3565,0.171635,0,0,4.3483
2019,2,2,5,33,-26.6015,0.168045,0,0,4.657
2019,2,2,6,33,-26.8575,0.163025,0,0,4.82975
2019,2,2,7,33,-27.2095,0.15666,0,0,4.82235
2019,2,2,8,33,-27.3125,0.1541,0,0,4.3633
2019,2,2,9,33,-27.4835,0.151685,4.7550815,6.424377002,4.21815
2019,2,2,10,33,-27.706,0.151315,16.014087,29.519446,4.5474
2019,2,2,11,33,-27.751,0.152035,35.425342,69.95861401,4.45045
2019,2,2,12,33,-27.6325,0.155005,73.4328975,144.711285,4.903
2019,2,2,13,33,-27.157,0.163845,127.451955,244.90545,3.6748
2019,2,2,14,33,-26.5155,0.183235,151.492005,279.13962,4.1284
2019,2,2,15,33,-25.903,0.19307,142.281065,253.16379,4.2267
2019,2,2,16,33,-25.6655,0.193605,70.456619,127.1469595,4.1468
2019,2,2,17,33,-25.736,0.18851,22.253974,39.496126,3.35425
2019,2,2,18,33,-25.801,0.18313,1.39798285,2.363251201,2.4346
2019,2,2,19,33,-25.7575,0.17549,0,0,2.1023
2019,2,2,20,33,-25.6255,0.176285,0,0,2.07365
2019,2,2,21,33,-26.006,0.176545,0,0,2.7432
2019,2,2,22,33,-26.2945,0.17073,0,0,2.52515
2019,2,2,23,33,-26.558,0.16334,0,0,1.84045
2019,2,3,0,34,-26.793,0.159765,0,0,2.28315
2019,2,3,1,34,-27.4915,0.148835,0,0,2.75565
2019,2,3,2,34,-28.0235,0.14735,0,0,2.6471
2019,2,3,3,34,-28.1805,0.147635,0,0,2.5156
2019,2,3,4,34,-28.4005,0.144665,0,0,2.0097
2019,2,3,5,34,-28.855,0.14169,0,0,3.45215
2019,2,3,6,34,-29.7865,0.129815,0,0,3.33205
2019,2,3,7,34,-30.3405,0.121505,0,0,3.3916
2019,2,3,8,34,-30.627,0.1198,0,0,2.95435
2019,2,3,9,34,-30.862,0.11619,16.31598835,26.5855392,2.80315
2019,2,3,10,34,-30.5365,0.11771,74.50496,127.028013,3.1282
2019,2,3,11,34,-29.3385,0.131585,131.82023,234.496035,2.66885
2019,2,3,12,34,-28.197,0.151115,190.620005,345.851055,2.01055
2019,2,3,13,34,-27.402,0.167405,223.364775,404.22108,2.0699
2019,2,3,14,34,-27.011,0.17335,243.259545,427.781105,3.12375
2019,2,3,15,34,-26.168,0.18653,235.659315,399.456125,2.99305
2019,2,3,16,34,-25.5915,0.192325,138.074085,231.676145,2.6567
2019,2,3,17,34,-25.711,0.183885,57.133859,91.23467399,2.75815
2019,2,3,18,34,-26.526,0.16355,3.33927385,5.250094499,2.9288
2019,2,3,19,34,-27.5855,0.141685,0,0,3.04695
2019,2,3,20,34,-28.627,0.129275,0,0,2.892
2019,2,3,21,34,-29.546,0.122,0,0,2.32205
2019,2,3,22,34,-30.0145,0.118655,0,0,2.1802
2019,2,3,23,34,-30.1435,0.116575,0,0,2.70005
2019,2,4,0,35,-30.1885,0.11578,0,0,2.8927
2019,2,4,1,35,-30.178,0.116375,0,0,2.87615
2019,2,4,2,35,-30.151,0.118495,0,0,2.6135
2019,2,4,3,35,-30.1645,0.11905,0,0,2.50485
2019,2,4,4,35,-30.312,0.118615,0,0,1.93615
2019,2,4,5,35,-31.408,0.110955,0,0,1.56995
2019,2,4,6,35,-32.3895,0.106135,0,0,2.65075
2019,2,4,7,35,-31.728,0.105075,0,0,2.3442
2019,2,4,8,35,-30.5885,0.11455,0,0,2.06345
2019,2,4,9,35,-30.294,0.12244,14.63649485,22.33281945,2.07465
2019,2,4,10,35,-29.5855,0.12571,59.5108985,107.231101,1.961
2019,2,4,11,35,-27.9735,0.139025,162.82315,280.26513,1.921
2019,2,4,12,35,-25.9715,0.158535,287.283905,483.3451601,1.5939
2019,2,4,13,35,-24.955,0.16403,193.46966,359.15519,2.84505
2019,2,4,14,35,-24.1205,0.175065,203.74041,373.93022,1.57095
2019,2,4,15,35,-23.845,0.18154,140.521165,264.600255,2.11035
2019,2,4,16,35,-23.7665,0.18505,67.0959185,133.505285,1.61115
2019,2,4,17,35,-24.1315,0.17821,21.7495015,44.1563135,1.3976
2019,2,4,18,35,-24.405,0.16996,0.87886835,3.078768348,1.32065
2019,2,4,19,35,-24.6535,0.164095,0,0,1.67665
2019,2,4,20,35,-24.776,0.161255,0,0,1.3512
2019,2,4,21,35,-24.7645,0.16145,0,0,2.88835
2019,2,4,22,35,-24.9615,0.159415,0,0,1.40895
2019,2,4,23,35,-25.18,0.15873,0,0,1.4437
2019,2,5,0,36,-25.4465,0.155215,0,0,1.84135
2019,2,5,1,36,-25.6205,0.15522,0,0,1.4201
